brand,category,style,release_date,colorway,retail_price,size,price
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 4,170
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 4.5,127
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 5,168
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 5.5,138
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 6 (EU 39),132
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 6 (EU 40),113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 6.5,116
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 7,91
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 7.5,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 8,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 8.5,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 9,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 9.5,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 10,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 10.5,131
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 11,113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 11.5,118
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 12,126
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 13,125
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,UK 14,126
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 22.5,145
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 23,127
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 23.5 (US M 4.5),170
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 23.5 (US M 5),127
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 24 (US M 5.5),168
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 24 (US M 6),138
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 24.5,132
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 25,113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 25.5,116
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 26,91
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 26.5,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 27,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 27.5,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 28,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 28.5,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 29,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 29.5,131
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 30,113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 30.5,118
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 31,126
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 32,125
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,CM 33,126
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 225,145
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 230,127
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 235 (US M 4.5),170
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 235 (US M 5),127
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 240 (US M 5.5),168
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 240 (US M 6),138
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 245,132
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 250,113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 255,116
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 260,91
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 265,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 270,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 275,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 280,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 285,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 290,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 295,131
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 300,113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 305,118
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 310,126
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 320,125
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,KR 330,126
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 35.5,145
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 36,127
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 36.5,170
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 37.5,127
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 38,168
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 38.5,138
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 39,132
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 40,113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 40.5,116
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 41,91
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 42,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 42.5,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 43,87
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 44,86
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 44.5,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 45,103
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 45.5,131
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 46,113
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 47,118
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 47.5,126
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 48.5,125
Nike,Nike Dunk Low SP St. John's (2020/2023),CU1727-100,10/24/2023,WHITE/UNIVERSITY RED,$110,EU 49.5,126
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 3.5Y,85
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 4Y,82
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 4.5Y,91
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 5Y,89
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 5.5Y,94
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 6Y,93
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 6.5Y,96
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,US 7Y,109
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 3,85
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 3.5,82
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 4,91
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 4.5,89
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 5,94
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 5.5,93
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 6 (EU 39),96
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,UK 6 (EU 40),109
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 22.5,85
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 23,82
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 23.5 (US 4.5Y),91
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 23.5 (US 5Y),89
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 24 (US 5.5Y),94
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 24 (US 6Y),93
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 24.5,96
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,CM 25,109
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 225,85
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 230,82
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 235 (US 4.5Y),91
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 235 (US 5Y),89
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 240 (US 5.5Y),94
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 240 (US 6Y),93
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 245,96
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,KR 250,109
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 35.5,85
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 36,82
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 36.5,91
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 37.5,89
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 38,94
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 38.5,93
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 39,96
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 40,109
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 35.5,85
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 36,82
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 36.5,91
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 37.5,89
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 38,94
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 38.5,93
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 39,96
Nike,Nike Dunk Low Triple Pink (GS),DH9765-600,06/01/2022,PINK/PINK,$85,EU 40,109
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 3.5,221
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 4,135
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 4.5,138
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 5,139
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 5.5,160
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 6,188
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 6.5,190
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 7,147
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 7.5,146
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 8,152
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 8.5,147
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 9,155
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 9.5,170
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 10,182
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 10.5,185
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 11,185
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 11.5,261
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 12,204
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 12.5,241
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 13,186
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 14,250
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 15,263
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 16,BID
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 17,BID
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US M 18,BID
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 5,221
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 5.5,135
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 6,138
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 6.5,139
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 7,160
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 7.5,188
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 8,190
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 8.5,147
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 9,146
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 9.5,152
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 10,147
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 10.5,155
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 11,170
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 11.5,182
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 12,185
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 12.5,185
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 13,261
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 13.5,204
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 14,241
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 14.5,186
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 15.5,250
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 16.5,263
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 17.5,BID
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 18.5,BID
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,US W 19.5,BID
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 3,221
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 3.5,135
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 4,138
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 4.5,139
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 5,160
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 5.5,188
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 6 (EU 39),190
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 6 (EU 40),147
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 6.5,146
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 7,152
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 7.5,147
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 8,155
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 8.5,170
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 9,182
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 9.5,185
Jordan,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,DV1748-601,05/20/2023,UNIVERSITY RED/BLACK/WHITE,$200,UK 10,185
